name,connected,uptime,wifi_strength,bytesReceived,bytesSent,packetsLost
school-laptop,0,600,0,3437677,3437852,6875
home,0,660,0,4306496469,2556057338,5112114
desktopfamily,0,660,0,660084366,660100097,1320200
dadpc,0,660,0,660101972,660083595,1320167
regulartv,0,660,0,1994,1950,3
printer,1,660,0,20738,10099,20
camera,0,660,0,105010,421858,843
xbox,0,660,0,95135199,102354299,10235429
iphone,0,660,-1,3994768,3879079,7758
googlepixel,0,660,-1,3902399,3903380,7806
voipphone,0,660,0,251448,274528,549
nest,0,660,0,9787,20385,40
toaster,0,660,0,9966,19603,39
smokedetector,0,660,0,20855,9622,19
chromecast,0,660,0,1428844287,1376265390,2752530
appletv,0,660,0,1933691893,2023197927,202319792
school-laptop,0,660,0,3437719,3437899,6875
home,0,720,0,4310651160,2561349416,5122698
desktopfamily,0,720,0,660087408,660103439,1320206
dadpc,0,720,0,660105126,660086841,1320173
regulartv,0,720,0,1996,1951,3
printer,1,720,0,20764,10105,20
camera,0,720,0,105152,421917,843
xbox,0,720,0,97375069,104223520,10422352
iphone,0,720,-1,3996741,3879772,7759
googlepixel,0,720,-1,3905475,3903823,7807
voipphone,0,720,0,251477,274583,549
nest,0,720,0,9799,20401,40
toaster,0,720,0,9977,19615,39
smokedetector,0,720,0,20884,9632,19
chromecast,0,720,0,1428844290,1376265390,2752530
appletv,0,720,0,1939114643,2023507012,202350701
school-laptop,0,720,0,3437857,3438084,6876
home,0,780,0,4317557991,2564725990,5129451
desktopfamily,0,780,0,660094495,660110155,1320220
dadpc,0,780,0,660111480,660093134,1320186
regulartv,0,780,0,1997,1952,3
printer,1,780,0,20791,10105,20
camera,0,780,0,105206,422083,844
xbox,0,780,0,103000547,109530151,10953015
iphone,0,780,-1,3997023,3880460,7760
googlepixel,0,780,-1,3907691,3904124,7808
voipphone,0,780,0,251506,274635,549
nest,0,780,0,9803,20432,40
toaster,0,780,0,9979,19632,39
smokedetector,0,780,0,20915,9636,19
chromecast,0,780,0,1428844292,1376265392,2752530
appletv,0,780,0,1939704366,2028601601,202860160
school-laptop,0,780,0,3438167,3438435,6876
home,0,840,0,4323166431,2574301644,5148603
desktopfamily,0,840,0,660105682,660121506,1320243
dadpc,0,840,0,660122577,660104237,1320208
regulartv,0,840,0,1998,1955,3
printer,1,840,0,20821,10109,20
camera,0,840,0,105267,422154,844
xbox,0,840,0,107617408,115386292,11538629
iphone,0,840,-1,4001533,3884988,7769
googlepixel,0,840,-1,3911670,3908226,7816
voipphone,0,840,0,251509,274694,549
nest,0,840,0,9813,20459,40
toaster,0,840,0,9980,19660,39
smokedetector,0,840,0,20934,9644,19
chromecast,0,840,0,1428844295,1376265395,2752530
appletv,0,840,0,1944099757,2034285697,203428569
school-laptop,0,840,0,3438745,3438982,6877
home,0,900,0,4331305789,2584883254,5169766
desktopfamily,0,900,0,660123147,660138713,1320277
dadpc,0,900,0,660139725,660122028,1320244
regulartv,0,900,0,1998,1955,3
printer,1,900,0,20822,10113,20
camera,0,900,0,105339,422246,844
xbox,0,900,0,113596065,119794739,11979473
iphone,0,900,-1,4005137,3888000,7776
googlepixel,0,900,-1,3917160,3910786,7821
voipphone,0,900,0,251555,274722,549
nest,0,900,0,9827,20488,40
toaster,0,900,0,9981,19677,39
smokedetector,0,900,0,20952,9650,19
chromecast,0,900,0,1428844296,1376265395,2752530
appletv,0,900,0,1947391226,2034371860,203437186
school-laptop,0,900,0,3439601,3439861,6879
home,0,960,0,4339689147,2592881628,5185763
desktopfamily,0,960,0,660148394,660163406,1320326
dadpc,0,960,0,660164595,660146911,1320293
regulartv,0,960,0,2001,1958,3
printer,1,960,0,20841,10127,20
camera,0,960,0,105470,422375,844
xbox,0,960,0,118708453,123516234,12351623
iphone,0,960,-1,4005551,3892017,7784
googlepixel,0,960,-1,3919321,3916557,7833
voipphone,0,960,0,251568,274747,549
nest,0,960,0,9833,20500,41
toaster,0,960,0,9986,19680,39
smokedetector,0,960,0,20983,9659,19
chromecast,0,960,0,1428844297,1376265395,2752530
appletv,0,960,0,1947923354,2036489023,203648902
school-laptop,0,960,0,3440861,3441092,6882
home,0,1020,0,4344817956,2599669818,5199339
desktopfamily,0,1020,0,660182320,660196718,1320393
dadpc,0,1020,0,660198658,660180147,1320360
regulartv,0,1020,0,2003,1958,3
printer,1,1020,0,20867,10135,20
camera,0,1020,0,105531,422591,845
xbox,0,1020,0,119427591,123761604,12376160
iphone,0,1020,-1,4006857,3895700,7791
googlepixel,0,1020,-1,3920752,3916858,7833
voipphone,0,1020,0,251593,274800,549
nest,0,1020,0,9847,20515,41
toaster,0,1020,0,9987,19706,39
smokedetector,0,1020,0,20989,9663,19
chromecast,0,1020,0,1428844297,1376265397,2752530
appletv,0,1020,0,1950882098,2037608549,203760854
school-laptop,0,1020,0,3442539,3442768,6885
home,0,1080,0,4348193336,2600231674,5200463
desktopfamily,0,1080,0,660225995,660240058,1320480
dadpc,0,1080,0,660241993,660223995,1320447
regulartv,0,1080,0,2006,1959,3
printer,1,1080,0,20871,10145,20
camera,0,1080,0,105554,422616,845
xbox,0,1080,0,119686368,129524197,12952419
iphone,0,1080,-1,4007651,3896224,7792
googlepixel,0,1080,-1,3926592,3917279,7834
voipphone,0,1080,0,251625,274854,549
nest,0,1080,0,9853,20520,41
toaster,0,1080,0,9993,19711,39
smokedetector,0,1080,0,20989,9677,19
chromecast,0,1080,0,1428844300,1376265400,2752530
appletv,0,1080,0,1953355167,2040204586,204020458
school-laptop,0,1080,0,3444745,3444960,6889
home,0,1140,0,4350738331,2610761346,5221522
desktopfamily,0,1140,0,660281011,660294878,1320589
dadpc,0,1140,0,660296700,660279306,1320558
regulartv,0,1140,0,2006,1961,3
printer,1,1140,0,20884,10154,20
camera,0,1140,0,105554,422709,845
xbox,0,1140,0,121276932,135019410,13501941
iphone,0,1140,-1,4008158,3899364,7798
googlepixel,0,1140,-1,3932208,3922380,7844
voipphone,0,1140,0,251673,274858,549
nest,0,1140,0,9857,20540,41
toaster,0,1140,0,9993,19725,39
smokedetector,0,1140,0,21011,9692,19
chromecast,0,1140,0,1428844302,1376265400,2752530
appletv,0,1140,0,1959308950,2043179555,204317955
school-laptop,0,1140,0,3447513,3447731,6895
home,0,1200,0,4357635076,2620851152,5241702
desktopfamily,0,1200,0,660348083,660362284,1320724
dadpc,0,1200,0,660363896,660346772,1320693
regulartv,0,1200,0,2008,1962,3
printer,1,1200,0,20914,10166,20
camera,0,1200,0,105660,422726,845
xbox,0,1200,0,124100743,135029258,13502925
iphone,0,1200,-1,4012336,3901741,7803
googlepixel,0,1200,-1,3933499,3927852,7855
voipphone,0,1200,0,251708,274873,549
nest,0,1200,0,9858,20565,41
toaster,0,1200,0,9998,19756,39
smokedetector,0,1200,0,21032,9705,19
chromecast,0,1200,0,1428844304,1376265402,2752530
appletv,0,1200,0,1960310369,2043642434,204364243
school-laptop,0,1200,0,3450862,3451117,6902
home,0,1260,0,4361206742,2621111702,5242223
desktopfamily,0,1260,0,660428849,660443460,1320886
dadpc,0,1260,0,660444874,660427781,1320855
regulartv,0,1260,0,2008,1962,3
printer,1,1260,0,20923,10173,20
camera,0,1260,0,105692,422933,845
xbox,0,1260,0,126016436,137489957,13748995
iphone,0,1260,-1,4016521,3902392,7804
googlepixel,0,1260,-1,3937508,3929807,7859
voipphone,0,1260,0,251741,274887,549
nest,0,1260,0,9861,20566,41
toaster,0,1260,0,10009,19772,39
smokedetector,0,1260,0,21039,9714,19
chromecast,0,1260,0,1428844307,1376265405,2752530
appletv,0,1260,0,1964425230,2043671720,204367172
school-laptop,0,1260,0,3454910,3455160,6910
home,0,1320,0,4366790916,2625833278,5251666
desktopfamily,0,1320,0,660525061,660539238,1321078
dadpc,0,1320,0,660540846,660524082,1321048
regulartv,0,1320,0,2011,1962,3
printer,1,1320,0,20925,10174,20
camera,0,1320,0,105816,423013,846
xbox,0,1320,0,127961904,139958771,13995877
iphone,0,1320,-1,4020756,3903903,7807
googlepixel,0,1320,-1,3940501,3934289,7868
voipphone,0,1320,0,251752,274912,549
nest,0,1320,0,9868,20590,41
toaster,0,1320,0,10016,19798,39
smokedetector,0,1320,0,21049,9716,19
chromecast,0,1320,0,1428844309,1376265406,2752530
appletv,0,1320,0,1968782477,2046875655,204687565
school-laptop,0,1320,0,3459727,3459948,6919
home,0,1380,0,4372647315,2630623032,5261246
desktopfamily,0,1380,0,660637115,660650718,1321301
dadpc,0,1380,0,660652472,660635806,1321271
regulartv,0,1380,0,2012,1962,3
printer,1,1380,0,20937,10179,20
camera,0,1380,0,105823,423099,846
xbox,0,1380,0,132059869,143416419,14341641
iphone,0,1380,-1,4025215,3904419,7808
googlepixel,0,1380,-1,3944749,3938361,7876
voipphone,0,1380,0,251790,274923,549
nest,0,1380,0,9877,20620,41
toaster,0,1380,0,10018,19806,39
smokedetector,0,1380,0,21054,9721,19
chromecast,0,1380,0,1428844310,1376265407,2752530
appletv,0,1380,0,1971042691,2051212826,205121282
school-laptop,0,1380,0,3465314,3465566,6931
home,0,1440,0,4378583921,2637248728,5274497
desktopfamily,0,1440,0,660765668,660779876,1321559
dadpc,0,1440,0,660781557,660764496,1321528
regulartv,0,1440,0,2012,1963,3
printer,1,1440,0,20943,10182,20
camera,0,1440,0,105915,423244,846
xbox,0,1440,0,136143926,145413736,14541373
iphone,0,1440,-1,4030117,3908576,7817
googlepixel,0,1440,-1,3945344,3942148,7884
voipphone,0,1440,0,251818,274980,549
nest,0,1440,0,9884,20638,41
toaster,0,1440,0,10021,19807,39
smokedetector,0,1440,0,21068,9733,19
chromecast,0,1440,0,1428844311,1376265407,2752530
appletv,0,1440,0,1973553080,2055319827,205531982
school-laptop,0,1440,0,3471770,3471988,6943
home,0,1500,0,4384761689,2641308294,5282616
desktopfamily,0,1500,0,660912114,660926643,1321853
dadpc,0,1500,0,660928842,660911042,1321822
regulartv,0,1500,0,2012,1963,3
printer,1,1500,0,20971,10196,20
camera,0,1500,0,105966,423369,846
xbox,0,1500,0,139508557,148026502,14802650
iphone,0,1500,-1,4035691,3913080,7826
googlepixel,0,1500,-1,3950593,3947997,7895
voipphone,0,1500,0,251828,275033,550
nest,0,1500,0,9899,20647,41
toaster,0,1500,0,10031,19827,39
smokedetector,0,1500,0,21089,9743,19
chromecast,0,1500,0,1428844314,1376265408,2752530
appletv,0,1500,0,1975467599,2060028880,206002888
school-laptop,0,1500,0,3479106,3479329,6958
home,0,1560,0,4389793750,2646539486,5293078
desktopfamily,0,1560,0,661078146,661092690,1322185
dadpc,0,1560,0,661094580,661077204,1322154
regulartv,0,1560,0,2015,1963,3
printer,1,1560,0,20980,10198,20
camera,0,1560,0,106012,423490,846
xbox,0,1560,0,142207503,149964890,14996489
iphone,0,1560,-1,4037396,3917667,7835
googlepixel,0,1560,-1,3951810,3952040,7904
voipphone,0,1560,0,251839,275074,550
nest,0,1560,0,9914,20659,41
toaster,0,1560,0,10044,19849,39
smokedetector,0,1560,0,21091,9757,19
chromecast,0,1560,0,1428844314,1376265411,2752530
appletv,0,1560,0,1980814392,2064827837,206482783
school-laptop,0,1560,0,3487419,3487631,6975
home,0,1620,0,4397343709,2650626782,5301253
desktopfamily,0,1620,0,661263804,661278541,1322557
dadpc,0,1620,0,661280641,661263055,1322526
regulartv,0,1620,0,2016,1964,3
printer,1,1680,0,20988,10202,20
camera,0,1680,0,106072,423885,847
xbox,0,1680,0,148616618,156482986,15648298
iphone,0,1680,-1,4041843,3926053,7852
googlepixel,0,1680,-1,3952422,3958389,7916
voipphone,0,1680,0,251926,275155,550
nest,0,1680,0,9935,20697,41
toaster,0,1680,0,10066,19850,39
smokedetector,0,1680,0,21118,9774,19
chromecast,0,1680,0,1428844316,1376265414,2752530
appletv,0,1680,0,1989630094,2072254922,207225492
school-laptop,0,1680,0,3507025,3507271,7014
home,0,1740,0,4411775159,2663773948,5327547
desktopfamily,0,1740,0,661699276,661713822,1323427
dadpc,0,1740,0,661715744,661698258,1323396
regulartv,0,1740,0,2019,1967,3
printer,1,1740,0,21002,10211,20
camera,0,1740,0,106121,424504,849
xbox,0,1740,0,151314029,161285192,16128519
iphone,0,1740,-1,4046244,3926053,7852
googlepixel,0,1740,-1,3953807,3960554,7921
voipphone,0,1740,0,251937,275157,550
nest,0,1740,0,9941,20713,41
toaster,0,1740,0,10081,19857,39
smokedetector,0,1740,0,21145,9783,19
chromecast,0,1740,0,1428844319,1376265416,2752530
appletv,0,1740,0,1991083078,2074967339,207496733
school-laptop,0,1740,0,3518410,3518661,7037
home,0,1800,0,4415937436,2673241116,5346482
desktopfamily,0,1800,0,661949496,661964533,1323929
dadpc,0,1800,0,661966054,661949244,1323898
regulartv,0,1800,0,2020,1967,3
printer,1,1800,0,21020,10214,20
camera,0,1800,0,106277,424666,849
xbox,0,1800,0,151871996,163150231,16315023
iphone,0,1800,-1,4046637,3931855,7863
googlepixel,0,1800,-1,3957370,3966171,7932
voipphone,0,1800,0,251950,275206,550
nest,0,1800,0,9951,20738,41
toaster,0,1800,0,10091,19882,39
smokedetector,0,1800,0,21172,9791,19
chromecast,0,1800,0,1428844320,1376265418,2752530
appletv,0,1800,0,1996360183,2079823086,207982308
school-laptop,0,1800,0,3530924,3531174,7062
home,0,1860,0,4421654514,2677501538,5355003
desktopfamily,0,1860,0,662222601,662237703,1324475
dadpc,0,1860,0,662239715,662223179,1324446
regulartv,0,1860,0,2021,1968,3
printer,1,1860,0,21034,10226,20
camera,0,1860,0,106356,424984,849
xbox,0,1860,0,152942052,167558957,16755895
iphone,0,1860,-1,4050692,3935457,7870
googlepixel,0,1860,-1,3961335,3966296,7932
voipphone,0,1860,0,252005,275223,550
nest,0,1860,0,9960,20752,41
toaster,0,1860,0,10094,19882,39
smokedetector,0,1860,0,21175,9798,19
chromecast,0,1860,0,1428844321,1376265421,2752530
appletv,0,1860,0,1996975742,2080930359,208093035
school-laptop,0,1860,0,3544613,3544828,7089
home,0,1920,0,4423683344,2686422630,5372845
desktopfamily,0,1920,0,662519610,662534678,1325069
dadpc,0,1920,0,662537164,662519825,1325039
regulartv,0,1920,0,2023,1968,3
printer,1,1920,0,21037,10237,20
camera,0,1920,0,106391,428263,856
xbox,0,1920,0,155145210,171490396,17149039
iphone,0,1920,-1,4055084,3937453,7874
googlepixel,0,1920,-1,3964613,3967330,7934
voipphone,0,1920,0,252059,275225,550
nest,0,1920,0,9965,20779,41
toaster,0,1920,0,10096,19901,39
smokedetector,0,1920,0,21176,9809,19
chromecast,0,1920,0,1428844323,1376265423,2752530
appletv,0,1920,0,2001012890,2084240145,208424014
school-laptop,0,1920,0,3559464,3559679,7119
home,0,1980,0,4429854994,2694573660,5389147
desktopfamily,0,1980,0,662840739,662856013,1325712
dadpc,0,1980,0,662858961,662840992,1325681
regulartv,0,1980,0,2024,1969,3
printer,1,1980,0,21054,10241,20
camera,0,1980,0,106541,428266,856
xbox,0,1980,0,157964256,176916432,17691643
iphone,0,1980,-1,4059462,3940579,7881
googlepixel,0,1980,-1,3968973,3968824,7937
voipphone,0,1980,0,252117,275266,550
nest,0,1980,0,9973,20794,41
toaster,0,1980,0,10111,19911,39
smokedetector,0,1980,0,21198,9815,19
chromecast,0,1980,0,1428844323,1376265424,2752530
appletv,0,1980,0,2002168206,2088801151,208880115
school-laptop,0,1980,0,3575530,3575734,7151
home,0,2040,0,4434033120,2705497042,5410994
desktopfamily,0,2040,0,663186533,663202403,1326404
dadpc,0,2040,0,663204476,663187425,1326374
regulartv,0,2040,0,2024,1970,3
printer,1,2040,0,21082,10249,20
camera,0,2040,0,106619,428347,856
xbox,0,2040,0,159673517,182282918,364565
iphone,0,2040,-1,4061673,3941419,7882
googlepixel,0,2040,-1,3969695,3972136,7944
voipphone,0,2040,0,252118,275324,550
nest,0,2040,0,9981,20805,41
toaster,0,2040,0,10124,19934,39
smokedetector,0,2040,0,21210,9817,19
chromecast,0,2040,0,1428844323,1376265424,2752530
appletv,0,2040,0,2006561819,2089825067,4179650
school-laptop,0,2040,0,3592837,3593048,7186
home,0,2100,0,4440166227,2716403960,5432807
desktopfamily,0,2100,0,663557209,663573627,1327147
dadpc,0,2100,0,663575534,663558581,1327117
regulartv,0,2100,0,2025,1971,3
printer,1,2100,0,21092,10256,20
camera,0,2100,0,106630,428505,857
xbox,0,2100,0,159780833,182441856,364883
iphone,0,2100,-1,4065691,3945910,7891
googlepixel,0,2100,-1,3975483,3976444,7952
voipphone,0,2100,0,252141,275346,550
nest,0,2100,0,9991,20821,41
toaster,0,2100,0,10128,19943,39
smokedetector,0,2100,0,21237,9825,19
chromecast,0,2100,0,1428844325,1376265425,2752530
appletv,0,2100,0,2007370022,2092850458,4185700
school-laptop,0,2100,0,3611403,3611577,7223
home,0,2160,0,4441683368,2718026632,5436053
desktopfamily,0,2160,0,663953880,663969768,1327939
dadpc,0,2160,0,663972283,663954992,1327909
regulartv,0,2160,0,2027,1971,3
printer,1,2160,0,21100,10265,20
camera,0,2160,0,106704,428544,857
xbox,0,2160,0,165098652,184807756,369615
iphone,0,2160,-1,4065775,3947260,7894
googlepixel,0,2160,-1,3978919,3981380,7962
voipphone,0,2160,0,252187,275360,550
nest,0,2160,0,9995,20845,41
toaster,0,2160,0,10133,19973,39
smokedetector,0,2160,0,21256,9830,19
chromecast,0,2160,0,1428844328,1376265426,2752530
appletv,0,2160,0,2010620148,2096664634,4193329
school-laptop,0,2160,0,3631220,3631396,7262
